order_id,payment_sequential,payment_type,payment_installments,payment_value
c2c0fb2be75baadcd6555da867b3c8aa,1,credit_card,1,296.55
e73f952c918f412a4c6750be39ab3a20,1,credit_card,1,671.51
fb33d38a60ec985283795d0af32e0eab,1,boleto,1,303.77
f51d90c63eab4fdbf7bfeb03af34bb0e,1,credit_card,6,148.99
c4af9effc6b49ca2c7ced1a6e9d7cb98,1,boleto,1,128.94
598cddbfc4c2dfa9020e6c2a4af27e72,1,credit_card,1,86.69
28ae6bc3e634e5ebafcab0254050e5eb,1,credit_card,4,1285.96
8ff61430260ebdc4fc861ebacbeacce8,1,credit_card,2,1171.12
05c22cc772ceda7de1f6fcada6df9e6f,1,credit_card,1,456.93
a0fbec60acb50ebcecc9d74ff592ee4b,1,credit_card,10,1393.59
baaaca826ed487d7decbbc6b5ac37ee5,1,credit_card,1,1376.0
b9eb3cab402a4e4d5fb0bc63ab383d6c,1,voucher,1,426.88
aa53e3fae300b5b4b4973efc65b2bccb,1,credit_card,10,700.22
bb3cd9bc8f3ace06016924c5dfc863c4,1,credit_card,1,749.85
61bc9aa24dfdcfdec49eb6e8dfd9b4b9,1,credit_card,2,1149.48
edd1db00a76f6f5aedb5adebfa77d0bc,1,boleto,1,273.3
ddfd1486bd9f3ffa0d6d0c51df0b1a1e,1,credit_card,1,617.7
daef136e0ecc2b8e06b1c47a19bddcce,1,voucher,1,1916.5
0fde940c0f2ce4dbc3bedfe006e37d3c,1,credit_card,1,217.82
acef8aacb22fca41f87c7a9e912efd80,1,credit_card,2,362.02
b92fc9fc3edfdfdfb11f1693ffba3d9d,1,credit_card,1,424.17
30dbf6f5c80b022c71b6ed88f5490d2f,1,boleto,1,626.33
ffeb0faa61206df1ffa7e05dad17fb76,1,credit_card,1,585.7
ac4d171e8bbfdbe0fdffa209a67d40bc,1,credit_card,10,436.94
2033e487744acebbcecae9c250ab0ae5,1,credit_card,1,922.88
8cfcbbeb008a7bd2294349bcba4ce8fd,1,credit_card,1,178.47
91f453f077d49ad501ed58ac4b58fee0,1,credit_card,1,922.71
b577fddced5ebb3b003cacd89366dfb9,1,credit_card,1,121.6
62a85afdbe7a4ac10bf2958cafad9bc7,1,credit_card,1,332.4
bf2c7861fa33e6dcb945b3a8acd8cf74,1,boleto,1,1668.57
ab5c820aec89eee095c93b9e8b420492,1,credit_card,1,289.69
3441f26fbd5caddba21e95d7b07ab96d,1,credit_card,1,100.13
b233b55fdea8a25589bf4220ff181fdd,1,boleto,1,846.56
dd2fb0ff7aa6fef36ebc29bab92dbf78,1,credit_card,4,663.67
bf9cbb7c953e05eaa87e0c8a07d50410,1,credit_card,1,142.58
95c6dce5c427acb8f33dad9b96eecef1,1,credit_card,3,319.27
06c42dafe81f21afecb607ab4a2d4aee,1,credit_card,1,1254.95
47e765a46ba81a8ddd6fc8c5b31f0d75,1,credit_card,2,529.77
adec69cd0e4fcc1eebf8aa4dcbec9d4d,1,boleto,1,802.03
fe7b44467ebaccd5ee5d7fafa2bb19aa,1,credit_card,6,1175.92
a20fcca5e9c1dbcbcc92f38ec39d5af9,1,credit_card,1,1220.52
aac45acda6c7afee0e8df75c8adbccf9,1,boleto,1,289.55
eacad7d3bf4effdfe7d1bcaca6de4ae8,1,credit_card,6,370.16
45c3feec20b5e3122eca7dd594dcde2c,1,credit_card,4,1817.84
3beffeabcb3cfcb5acd3ee02da6cceee,1,credit_card,1,118.47
d48fa59fcf5fb85f4fcfabe0cbdd172f,1,credit_card,1,457.57
8fbffdbdbe19ecdea1bd1b6e9f9e466b,1,boleto,1,2037.45
ac992dc93ac7cf0dec44ebbddfc03e24,1,credit_card,6,371.22
6f85dfdccf4dc024b9ffebdcedf8b8ba,1,credit_card,4,2129.01
bf7ff1578af68b787cada499aacd0a2f,1,credit_card,2,158.86
bf7ff1578af68b787cada499aacd0a2f,2,credit_card,6,158.87
bf7ff1578af68b787cada499aacd0a2f,3,credit_card,1,158.86
afbce232df8fa8ccf1ee6caba7eba9bd,1,boleto,1,46.35
eb3a0c1807ddea85ffff8ec6d05aadb7,1,credit_card,3,2416.65
50ec1eaafd905ddd69f87ebde126ead1,1,credit_card,1,133.63
4cbedbe5a8d9abe81aec8a2ba09cdd77,1,credit_card,1,198.17
aac63a2defe24bcc5dfb9f3d4073e3cb,1,boleto,1,115.35
a044e2b6dcb6a3aa70e21a5eb2b2cdca,1,credit_card,3,555.39
107d9dafba050a2f79ab3861fcacf7ab,1,credit_card,1,580.63
a784f517cff96eccf0ea7b7fa8ccd41b,1,credit_card,1,498.02
035bd25bf849c2c4baf04dd4ef30fd44,1,credit_card,4,365.51
3aa685898663fc94bdfb4e4acb8bcd34,1,credit_card,1,768.47
e424e3cb24f02e4ed4ec705cdbbeae0a,1,credit_card,3,68.52
fccaf103628acc58578df2f64cb8458c,1,voucher,1,10.11
fccaf103628acc58578df2f64cb8458c,2,credit_card,1,10.11
f2d602db4358c8a61f8dba339bbb4dce,1,credit_card,1,646.27
5da7ef3ec702f5bccfa26aa1abb8e9fc,1,credit_card,1,472.0
c0eb6eff1c224fbb9c0cf8fae69e10c7,1,credit_card,1,1223.78
bad1e1deba24c22ebbbcc12a9d732acc,1,credit_card,3,880.78
debdf2ab9fd9adefe0d3daac1b7ef684,1,boleto,1,324.27
6550c0dcde8b9485fce645e7f91a3dfa,1,boleto,1,285.27
6550c0dcde8b9485fce645e7f91a3dfa,2,credit_card,1,285.28
611558b2f8ebc1edaaba5cdc0cfc0bcf,1,credit_card,10,658.4
2df7f8babd9f9a5f597b4a93ed789a4c,1,boleto,1,704.51
abafedd4e1025eb04c17efb67bbcaab3,1,credit_card,8,106.77
c783acbdaaa8dbea6fe50ac8a7fb6f9e,1,boleto,1,476.4
c783acbdaaa8dbea6fe50ac8a7fb6f9e,2,boleto,1,476.4
ff73fa7a72d50c1ccb097f1bcfbcbaae,1,credit_card,2,1100.66
ef4648adeb9ba4dcf4edd60cff5ccbcd,1,boleto,1,21.75
3cbc3ed97e0eaeab9cb6c949daf806c3,1,credit_card,1,295.88
beab4dd0bf442c13cadb2ca3ccf899a5,1,voucher,1,2164.3
7f8d220ecc9defc0332e3fe1a190dbbc,1,credit_card,1,289.99
eaa683efaff8d9536b2bf1bb82a3b3b2,1,credit_card,8,892.78
7ef64eb5660dbc7ed8df44e45798cb4a,1,credit_card,4,224.22
a1dd9c1e9c7fcece6cb4cad38fbcd6ad,1,boleto,1,134.86
9aa5fb964e9f9eab7b96309eeacbe671,1,credit_card,1,38.29
f6d42a075bfbc88f8906c4c6a0adbc8a,1,credit_card,4,212.31
ab3d9dddb8acd65e63f1269fccbd2bc5,1,debit_card,1,129.34
b4eab6c3cfddc14aba33dec89d4ffdbf,1,boleto,1,465.66
acd2daefde257bb8b8bcaa4be4eb92b5,1,credit_card,3,234.59
acd2daefde257bb8b8bcaa4be4eb92b5,2,credit_card,1,234.59
79e9afa7ac22c0887e4df5dc67dc8e6e,1,boleto,1,128.08
09f7e52be498567e59fa0c3aefad2eee,1,credit_card,10,1104.47
c5d3452e9d97521b8ea40b2ba3bfda4f,1,credit_card,2,128.37
eff8a44f0cbb02f134eca59cbd08db90,1,voucher,1,1794.37
6ebbb967dbda1dd8f537e19e6af4b01f,1,boleto,1,176.2
bba4de35b455ad6bc2cc9cf94bed8563,1,credit_card,4,2090.7
ec9d7fcfbb8d88f8a7bb79b93f27dab6,1,credit_card,4,161.35
ec9d7fcfbb8d88f8a7bb79b93f27dab6,2,credit_card,1,161.36
b4db88c0e71e03abccf4f9c79033f456,1,credit_card,8,829.61
fe7d95db071270ca76edeeadbbe976ea,1,credit_card,1,1964.58
a889bb58007796d75e0e21beab98c9fb,1,credit_card,2,280.59
0b7a8fdffddf6b80d85731942acd2ac4,1,credit_card,3,444.69
17e73c0aabd9cdb2b2ff5fbc12aece6a,1,credit_card,4,605.65
0714cdf697d4def9addf4dfeb6e9ea8c,1,credit_card,1,271.28
0bf3ebc02c7af4f32ceffd746a608224,1,credit_card,10,1913.07
341cff74bdf2616b5abca98adb2fab91,1,boleto,1,582.89
8aa32df35a2ba993fd07bad48edcbafb,1,credit_card,1,579.6
dbdcbe9ea3d484aedcfca6eadfd16dbd,1,credit_card,8,626.1
b2ee70f3ef3dcf61d9b8073e08d722fb,1,credit_card,1,508.42
aa19a5781de38c029ba5eb010303d57e,1,credit_card,1,57.32
6a7ef2ee374748eaaabce9ba4d9789ef,1,credit_card,6,147.71
1383fecaddff8acfdc2eea04f3dd17e7,1,boleto,1,336.2
3e57ebd4c4004dc24ce3ad8ca0b8c24e,1,voucher,1,229.99
8336d4a0fe751d6944f2628ed7feccf6,1,boleto,1,493.2
27c42a1e00df955dae9cdc76facb6c27,1,boleto,1,240.78
bad231d9e5d3dd071ee30256eefe5fe2,1,voucher,1,55.67
cb76bb63fd5aaab687f85b2ef2c0685c,1,credit_card,1,835.3
a6e19e7ffc8b05572efc50cfedf24906,1,credit_card,2,122.79
ead4a0cb610b4ebdfaff1d3eaefad6d9,1,credit_card,1,2459.29
ebb2bd1d40eb9dfbfcaaa379ae268dd3,1,credit_card,1,422.55
62e41c01ebe62e1edc6b6a50648aa73e,1,credit_card,1,982.85
aecde513ff6cbd5371daec97aa60e4ac,1,boleto,1,1773.78
b562ab8852e62e5bd8ee1ecfdfddb3c6,1,voucher,1,830.89
d90de1e6eadde3dfcdcddaf3ea4cfcab,1,credit_card,1,708.75
dafec3b0563657a3bb54c8a662009a96,1,boleto,1,418.02
fdf35d3d2aa4d5a6faebf13bb796ca36,1,voucher,1,560.84
b1efc6fae82faa296ec4c1d0aa08067f,1,credit_card,1,48.54
28076ce5852d2d5deeeb18daa098ec93,1,credit_card,1,1977.21
fe9c50dd0f2b6bbfa9bfce1eeb2cb4cb,1,boleto,1,86.22
7d61fd7dacefbaa4c5becafc0c93c2cd,1,credit_card,1,2408.98
d0d67bdbfbec7ddb3e2c3b64c2be5ab6,1,credit_card,2,1003.66
c1ef54bb4142e8c12fac2fad4e869563,1,boleto,1,61.44
2d4aa6fce6ccfb9afeff2a301cf1c0f4,1,credit_card,1,224.84
fc03c8e83cae97f2dffa037310c693fc,1,credit_card,1,386.76
fc03c8e83cae97f2dffa037310c693fc,2,credit_card,1,386.76
aea9a41818f7f778f5061f96d140b7fd,1,credit_card,1,618.78
b8a13a766bbaae2c3e0dcd9630edeba8,1,credit_card,2,1601.94
aff8dedaf2ac5df3dcd3ac787e895e45,1,credit_card,3,727.91
1a85403dae29c912ed72b5eb7f75b76e,1,credit_card,1,218.98
6b5f6cab368dddf5abded09eda7ebbb4,1,credit_card,1,245.69
dbbe13fe610cbd3cf0146295daedc2d3,1,debit_card,1,1274.49
80fbf2e805dabb69ffa9bf9c9eea9edf,1,boleto,1,3366.66
409821bec6dac59b2a96ef2fd2febcc5,1,credit_card,3,204.89
ac1cb1addcf6d7583b4e0ac30e6b83ca,1,boleto,1,225.01
4fe4f9c44b0f0fabbfd6eb5f6fd0b5ff,1,credit_card,2,1161.42
4fe4f9c44b0f0fabbfd6eb5f6fd0b5ff,2,credit_card,1,1161.42
d243fbfa9aeb6bb3edac77599faf84a1,1,credit_card,1,199.44
fdba3cdce1cdc69aac6b3a728efa2c0d,1,credit_card,2,65.42
fdba3cdce1cdc69aac6b3a728efa2c0d,2,credit_card,1,65.42
fdba3cdce1cdc69aac6b3a728efa2c0d,3,voucher,1,65.42
18dbb2cbf2ecb8f102dbbfd4aefa2821,1,boleto,1,277.84
fa3b906c5a6e6ef3b7e6aa3bd0c4dc3c,1,credit_card,2,578.78
1ededdfe42e0033580a76dfd9f95c1fa,1,credit_card,1,148.24
1a1aa6fcb0372910d952aec68fbcd3b9,1,credit_card,1,1535.08
e09eea5bda7decbb11af57bec6f1eaae,1,credit_card,2,878.99
27b825c3faa7d8434912917efa367b5c,1,credit_card,1,2120.51
d0fe4afefe73f7dd979f8be8bff2bbd1,1,credit_card,4,913.74
5dd3dd88a2ce477e40786dfddf58acbe,1,credit_card,6,364.85
eacd13dc270ca8fb441fc1ff6cc11c20,1,boleto,1,517.0
5de605f8badafca2b2deb36a0ee8cbe0,1,credit_card,3,55.17
6dc57e56a3b0ed1b098fabebc1d22db0,1,credit_card,1,188.41
6dc57e56a3b0ed1b098fabebc1d22db0,2,voucher,1,188.4
f96adda1d40a2cfecdaad504caeceab7,1,boleto,1,180.61
829ccf8edac6e1ae3f5b5c84fcaac842,1,credit_card,1,346.76
c3d0c75fd387bc721cad26fbb36ffbdf,1,credit_card,1,82.94
d16fb6d991eaf45eaa5c6f36e1aabe61,1,boleto,1,196.98
240c5fdea6fdab4edefafeabeb5cdaab,1,credit_card,2,357.55
49fa00fc8071bdbd8325cfdfce4515bb,1,credit_card,1,737.47
8b6c9719bd63b3bace69ecfd0ddbddee,1,boleto,1,242.3
1cf8543b9faee3fa72e5a1bd8cae5ead,1,voucher,1,244.83
5d89c1e5d2dcbefdbf8bb985af3d55bc,1,debit_card,1,308.37
24fa295daf3faea23f0112fbca3abb7e,1,credit_card,1,428.23
fbc06af9f8e9b4caddd8d6a9bb5ce12c,1,credit_card,1,74.78
73f008cb9dab2b1edb858eedfa3a5431,1,voucher,1,572.5
98e53ad343cb6cf98575ba79c8f0dbc7,1,boleto,1,70.15
39e5a988c14651acf99bca196f42c0fd,1,credit_card,1,107.34
a23e0d890efc9137fdceaf4ca7e74fbb,1,credit_card,1,125.45
cac1b4963acc3c5b61da7de8ab8ede9a,1,credit_card,6,253.54
87ca9d3d2b631c28bd5d31bd0f5910c4,1,credit_card,1,701.55
b9db7c2f82fd5ebb0ffd69b66bfdc3b6,1,debit_card,1,166.06
b9db7c2f82fd5ebb0ffd69b66bfdc3b6,2,debit_card,1,166.07
0cdce20e44edef6ae8130c073b2c73b6,1,credit_card,1,123.54
a8a0c1afde4b4cad721f9f34bdae05b8,1,credit_card,3,242.39
4adcf12ec1de4d15a13bcd67f7f6f6ad,1,boleto,1,55.45
7b3cc7accf8580ceb48e4ecdc7ca4124,1,credit_card,1,334.6
b2b8072a9cfcebdcdadc593a0970e124,1,boleto,1,1247.93
d6142af6c294faaf3e7c98bcf23bcc7e,1,credit_card,8,939.08
aafd2fd8327063dfcf4720fafeecdefe,1,credit_card,1,745.89
99b1ea7aa9bf4aa6fafc8adedf98d9ad,1,credit_card,2,120.38
a91eb348fcb2ac02d67e71bd205454b0,1,credit_card,1,30.63
cd0bba4a9d429f9cbe8f2be1b76222fa,1,boleto,1,503.07
aebcdee1edfcbbfa28c6d7e6e7326ee3,1,credit_card,1,313.61
a35eabd30cbeeac9cf565bdf30d5d6dd,1,credit_card,3,739.72
27dffc42c91ffcace21bd4e70a113c4d,1,credit_card,1,91.57
47bfaae0db0b82cc1039c9b3b9af88d0,1,credit_card,6,753.37
9e6e4ce9100c6dd96ab74a6efb301b26,1,credit_card,6,726.73
d060fbe28feed8afef9cba27d9b63c34,1,credit_card,1,488.35
faeb75e2021f8ecbb7c39d6047a7ceca,1,boleto,1,1093.49
f3608f55ebc30b4f1e69d5e7ef3e9b5d,1,debit_card,1,88.07
0d6a6cde6fbdac125c9afda6b500b0a0,1,voucher,1,364.12
c46badcee0103deac0d88cc9af4a2fcf,1,credit_card,2,42.01
c46badcee0103deac0d88cc9af4a2fcf,2,credit_card,2,42.02
c46badcee0103deac0d88cc9af4a2fcf,3,boleto,1,42.01
eb617b2a3aef1f9c3afe4ae0cef95e38,1,credit_card,1,169.7
4fa0260fb9f7f2bedf059d2f27daf1dd,1,credit_card,6,159.43
dd686435c56daa58f44a7940bfdbac9c,1,credit_card,1,599.15
c1db1a083a3abdb034fcecaa7e1fbf0e,1,debit_card,1,1571.03
3cbab28d41d9c9824711de7c7cc6ab7b,1,boleto,1,736.35
c4da7ebe4d2c39cc363a0e506ab4ef26,1,credit_card,1,721.09
55ca20c83df15d8e0ab9ffe1aafab612,1,credit_card,1,310.78
cbde83e66ebeecfab4e5e9f7df8ca311,1,credit_card,2,240.43
4a742dedc8d6fce14778cdbfbb74d301,1,boleto,1,1171.38
6fbfdc900a6c20d76fc78d4463ca00ad,1,credit_card,1,279.32
cdfaab6fbb82d68d5da2ebece1eae611,1,boleto,1,177.74
37aeb5a91e4df4eec6ddf6e91fde1175,1,voucher,1,258.35
d7b484ddd0b55bb63eb1e5310619d5ad,1,credit_card,2,1592.13
5f54e9fdb3d1b6ef1333b4b9fab8983f,1,boleto,1,159.53
6c11abea4c7ee36098ce8edbd8dd7d91,1,credit_card,1,632.54
6c11abea4c7ee36098ce8edbd8dd7d91,2,credit_card,1,632.54
6c11abea4c7ee36098ce8edbd8dd7d91,3,credit_card,1,632.54
d100af38a23ad3d1f09c1947a1a8e2b6,1,credit_card,2,436.98
8f7c48dcda0913d7ff8f41372eae3a5e,1,debit_card,1,104.84
bd698dcf113b0ac2e73e4760843bae30,1,boleto,1,198.54
6e73be399c8a41f38bdcc860f9f8addf,1,credit_card,10,1054.13
01c40e2cb9d590e9a9266f27b53bb098,1,credit_card,1,276.49
be44846032fccac19a8dffeafad6e1f3,1,credit_card,2,41.16
be44846032fccac19a8dffeafad6e1f3,2,boleto,1,41.17
89447d68a99b2cce6fdf4dd397faaa17,1,debit_card,1,248.87
f3c9ece95750ab11f9e9fdcfc9b2f6a2,1,credit_card,1,2689.08
51c29c9c68edca7d9fd7caed8c07df10,1,credit_card,1,30.76
dea7f2cf6bc4e478ab4d6a2a0a8eab8b,1,boleto,1,1517.34
a55bb2ccd6080f5dfbecf94a030ffb54,1,voucher,1,432.18
cb1d6cdeb69f09f0a5da34dcc2fa4b2e,1,boleto,1,143.34
d7f48dcbb55d32ceedc814fe4958ae3a,1,boleto,1,578.15
e3c22d2fc5cb78682f3a47e6fcbcc756,1,credit_card,1,520.61
e3f20961aa375c4ad6d4deb2b2cbc4a7,1,credit_card,1,359.94
c87658c70e9fa1d5bdddcc64fc81084d,1,boleto,1,133.36
c87658c70e9fa1d5bdddcc64fc81084d,2,credit_card,1,133.36
c87658c70e9fa1d5bdddcc64fc81084d,3,debit_card,1,133.36
be9dbc47bf7dd70d8fbb468fa12dddca,1,credit_card,2,833.52
afc02bd3ab5e88aeec0a3ab1f8e6d334,1,credit_card,2,852.65
d5be9c0f13de1faff70892798c02bc7e,1,boleto,1,675.28
03bd8fe8302be3ca0fd2175c004ceb54,1,credit_card,6,626.21
80aa6fbd8aab419dcbbafcdd9c03aecf,1,boleto,1,1667.58
e9645ca1616b551c08bd8ca49ed662ab,1,credit_card,10,283.22
4f8b2cfa8aebebe878ebaa6010d7efb4,1,boleto,1,276.31
8cf49f34a2c739c0fde3fd5dacafe68d,1,credit_card,3,170.9
8cf49f34a2c739c0fde3fd5dacafe68d,2,credit_card,2,170.9
8cf49f34a2c739c0fde3fd5dacafe68d,3,credit_card,6,170.9
7b9f4effe67e82fdae4b65f093ebc26a,1,boleto,1,278.98
322d8ea047ec7dd39daff8fb5aba68fe,1,credit_card,6,992.41
48273de34adcaebcc0cedbaf76b6af11,1,credit_card,3,570.91
c21bafcd2bd7d0e7c9cdd7dfc059d4b3,1,boleto,1,126.07
dbbbeeaafec291bfb8ead1d960209a14,1,credit_card,1,246.09
c90f7f5176c4a6cef218006136561f3f,1,credit_card,1,90.27
a52cacaecad0b68bc191dccdf6e7ceb2,1,credit_card,3,113.88
e8d83efdca7b00e0b7ee2c7e0ff073c6,1,credit_card,1,1038.95
b1502b5f7fecd27abfba6173bcce89b1,1,credit_card,1,168.52
f67afd95fa63fb11abf8ce3be7f411eb,1,credit_card,1,614.19
e9d660f4ab990d9fdd962e712ca68ea3,1,credit_card,1,307.29
26c1b1afb5f6d1ba7d7d4cc7bfbb65a8,1,credit_card,6,750.89
f8dbeaac60bf00a2babce5c97dda5a1e,1,boleto,1,764.62
9afc35fbac730de2ecedeaadac1acae7,1,voucher,1,551.14
b1b900a8dc4fdbbdd2d1f6ffbdd0d046,1,credit_card,1,498.06
bdc38abd8d531035cfb559a994cf4f13,1,credit_card,1,167.0
a3e89bbee35ecc03af13bad670f7bade,1,voucher,1,130.95
bebaa8c680ae3ebfefd4bccbfdcfbaf0,1,boleto,1,361.18
c1dd2da3cbad569e4db348f9be56edac,1,credit_card,1,83.75
d727fafab2b73da4ac282c6ffbaff35f,1,credit_card,6,1054.27
df4a2cb4169b8e0cd038a18f12abed4f,1,boleto,1,248.2
79da0388e44fdaafedcec9cfd6d020c3,1,credit_card,6,66.02
9baa68ad2d9e05e09db923dcce5d728f,1,boleto,1,545.06
e2cf9235ecac28be126fee4cb05bebdb,1,credit_card,1,101.07
d47da8ea2a4fcaf7ba66da70d7fbfebe,1,credit_card,2,254.99
d47da8ea2a4fcaf7ba66da70d7fbfebe,2,boleto,1,254.99
06e38bcce688cd4e74f5a0c003faacc3,1,credit_card,1,81.25
ecaca74c2eaad8ac5de6d454dafe8ef7,1,credit_card,1,359.41
e650aef2acd1fdecaebf7fb9e8e8cebe,1,credit_card,1,182.59
e6b3d749b81f93c040de3dded6912bee,1,credit_card,1,346.73
4a55d279e238b1dff19fea00db8e7076,1,boleto,1,256.83
65fcdecde6c8468ab9eab39bdab441ba,1,credit_card,1,445.01
0ced3fccad89b3dbacea258fff2d5d45,1,credit_card,1,226.4
f69fd7cf897b6a32ec93f3e67ffcc25b,1,boleto,1,355.28
db53bf4273e0d7adf2eff1eadae2649e,1,credit_card,1,58.93
ea28ea4131f88bfb96bdac2a25cfdcdb,1,credit_card,3,1180.25
8bf5f240e3f82bde308d8cbde59d9328,1,boleto,1,130.52
7efdefc8d948f344fefbfded80e8ed14,1,credit_card,1,422.82
cd2688ed5dbedfe2eacff9ecbc06a36b,1,boleto,1,562.35
cba6ccfafb82a9fbe85ecc97d83caa27,1,credit_card,1,289.94
ca1d8ac61427ecc6a52f9c9bacfc5b64,1,credit_card,1,275.62
eaf7a9d12c3d8cc4d1a0f786be258f8c,1,boleto,1,1134.44
afadde22befe7fbbc46df1ba623a1f9e,1,credit_card,8,135.67
39aaad8f3deec947f99f87a6e32ffe8a,1,boleto,1,131.04
39aaad8f3deec947f99f87a6e32ffe8a,2,credit_card,6,131.05
39aaad8f3deec947f99f87a6e32ffe8a,3,credit_card,2,131.04
bdcf9d75bfebfd1f82e63dfd0a5a5a02,1,credit_card,1,1067.18
c603e3769922b0d1da0aa863bceadfc2,1,credit_card,1,219.75
cdfb10ebe86a23c4eb4f6c4fd6a0df7d,1,boleto,1,185.88
cdfb10ebe86a23c4eb4f6c4fd6a0df7d,2,debit_card,1,185.88
24e2c34ab3cd78b3ffb3cdba2c7cf588,1,credit_card,1,660.79
ce250d37fb62c5b92a7b1cf7bae5e167,1,credit_card,1,1418.34
efecef5cdaa17dea9709cb4ce83ace78,1,credit_card,6,168.97
3f359ce2d7cddd7fc2fbaedd5aa3e61b,1,credit_card,1,129.34
ffb53b1d63dbbac7b1d6a4daa20c5ff0,1,credit_card,1,551.59
fb4b4680afa4da8eefe3f3f320d1deee,1,credit_card,1,798.54
ff8e944d49f70b4b36b22a9fac0b32fd,1,credit_card,1,429.94
b5f98931de3a7e29fd51aa764a895bfc,1,debit_card,1,89.67
eaf05fe8d1c9daeb8dcd9ecaab9d63cf,1,credit_card,1,1207.99
5a430efefd2e33b08cd459b3da1c26ba,1,credit_card,1,141.49
ffaae6c305e3e622d98dbd0caeaad4bc,1,boleto,1,67.77
66a6bee61ed707ecd4adcbe0ff8d79ac,1,credit_card,8,513.88
4ab5cc0a2912d7adaeba38abebe39922,1,credit_card,1,249.16
ba4dc8caddfa2c845c2cfd9beecafa14,1,credit_card,1,476.19
3ecbb618fa7106ec3012af7c7976a2ff,1,credit_card,3,679.86
a08c5231f3cc4f53cca4196bbf6a5949,1,credit_card,1,101.75
a08c5231f3cc4f53cca4196bbf6a5949,2,credit_card,2,101.75
8ec7fa347e91ae5f01ab7a3e91c4d69b,1,credit_card,3,1080.23
a5a396310ad720ac0ddef2fbce1afaf5,1,credit_card,1,45.93
a0734bbbb6c405edfe27468d87d41bab,1,credit_card,6,211.05
79bd39bdcf9b7ff72c145a99655f95ae,1,credit_card,1,162.17
3f983deb7ac7ac8f44ca2d12eccee8bb,1,credit_card,2,78.88
b8983ae2dafe8ec8dd8da9afdb4feaf2,1,credit_card,1,1893.73
efecb8df27da28300fcf5ac5ba4eba8b,1,credit_card,3,978.72
9ac9b1e5efdef5bf53aeab3c9ccbe878,1,credit_card,1,406.55
65dd590caafde17fdbdeab0eeeac76bd,1,credit_card,1,179.82
d8d00e88ea71e2b1b6c24fbbfcee64ec,1,credit_card,6,236.88
d8d00e88ea71e2b1b6c24fbbfcee64ec,2,credit_card,1,236.88
d8d00e88ea71e2b1b6c24fbbfcee64ec,3,boleto,1,236.88
611acf8f8181b4ebf593afab2ebcd5ed,1,credit_card,1,581.05
9cce2ae6eeb241a1a4d3a884eaadc3df,1,credit_card,1,585.51
ca2bd1dfbbe0a1c9aadbcbf9c14752bc,1,credit_card,1,382.17
88ec3812ba31350bba3072dd1ce689ca,1,credit_card,3,439.24
ae2fbb4f5d367f97bffa5f13f62f4af2,1,credit_card,8,751.87
6de5cf4f95e2bed73e1657d1d3ae40a2,1,credit_card,1,753.61
28ecfe4fe451afd1d4d91aca184c2bfb,1,credit_card,1,48.78
deb550d16ae7ef64f164c44adda16a90,1,credit_card,3,63.5
345347b4a36e03cdd2869eed45156aac,1,credit_card,2,93.25
05b8daa0dbc02223bacc2c3b8aa17f0a,1,credit_card,3,264.21
3cbf81ffbaed35c782dc926da4960fce,1,credit_card,10,364.75
f834cae126d7502da3d11dda7ab1bb79,1,credit_card,1,111.95
e8e119aaccbafdd56ecd6cff30cf48a3,1,credit_card,1,264.99
63b0ffb985e800cafdf18d5cebf3cea0,1,credit_card,1,329.25
9e8b17a7c5ebaf56dc4f5c89da11a7a2,1,credit_card,1,317.39
6ca9f1f1f1ed3a94ccc49aa4fed2eb8b,1,credit_card,1,242.28
a15afc7411b99297f1cff9b28803dc67,1,credit_card,1,107.03
fec2c0b67d21ad45e2eeeee388aaecb0,1,credit_card,3,292.37
bbb73d5d5b1ca7e2f310d99dfae4cbb7,1,credit_card,1,582.01
8ac0edf4bf1bddcbfbb358fccf906dd7,1,credit_card,1,183.56
ca364e61aefd4fbaadf68deb18ddbafc,1,credit_card,1,390.73
8feaceaaff807f65e10ebcddcaa3c5e3,1,credit_card,1,610.6
2e7ef493fc36fbbcb0edfeb7ee0f4ec1,1,credit_card,1,1629.66
23ebaac50e429fef0bfd627bbaac3f69,1,credit_card,2,271.75
9d5a081c5809ac289f24d0cb1efbaccc,1,credit_card,1,61.51
83a2cbaa42fcf467dce8f38dfb1cc34c,1,credit_card,1,205.21
ab0ba0377550a0f0684c4eeacbe1c103,1,credit_card,2,163.22
ab0ba0377550a0f0684c4eeacbe1c103,2,credit_card,1,163.23
e9ceb2fc68c26feeb0acf77afbf79c5f,1,credit_card,6,194.27
e89b1afb46e92efdfc31f2414b77b2b7,1,credit_card,4,168.84
a7bf0bbb0a74bcc545eebdaacf55ca75,1,credit_card,1,176.14
e6bc7d1a78b7b8b3ef82618b053e510f,1,boleto,1,508.81
17e9ad461bb5ed46edbd9aea85f6ea3a,1,credit_card,1,1750.72
cabfdfdb9342aa7802bf81eee7dcb6a6,1,credit_card,1,180.86
ac8dd2ff87bfd5caee09f95be6354361,1,credit_card,2,247.68
e48dbdacf1fbabfbfd9d83950c3bae4f,1,credit_card,10,289.32
2e5b0fac5f7dececfa5b8adeae9dd7c6,1,credit_card,1,598.89
11aa7baef8dc7cc1bbb9fdf8da0ceb5b,1,boleto,1,3053.94
5ca27e96aa74de4727f7cb3dadbfbfa4,1,credit_card,1,249.17
fbc0f8ff6f8b9fceb0b6a5733fa736c4,1,credit_card,1,125.81
